,Unnamed: 0,ticker,name,website,headquarter,employees,industry,type,source
3997,3997,QFI,Quadrise Fuels International (QFI),www.quadrisefuels.com,"Eastcastle House 27-28 Eastcastle Street London, W1W 8DH United Kingdom",9,"Oil, Gas & Consumable Fuels",ORD,investing
3998,3998,JEFI,Jupiter Emerging & Frontier Income Trust Plc (JEFI),www.jupiteram.com/en-GB/Financial-advisers-and-wealth-managers/Jupiter-Emerging-and-Frontier-Income-,"The Zig Zag Building 70 Victoria Street London, SW1E 6SQ United Kingdom",-,Capital Markets,ORD,investing
3999,3999,ADAA,Adams PLC (ADAA),www.adamsplc.co.uk,"15-17 Grosvenor Gardens London, SW1W 0BD United Kingdom",3,Capital Markets,ORD,investing
4000,4000,NBDX,NB Distressed Debt Investment Fund Ltd (NBDX),www.nbddif.com/pindex.html,"4th Floor Lansdowne House 57 Berkeley Square London, W1J 6ER United Kingdom",-,Capital Markets,ORD,investing
4001,4001,PACA,Pacific Assets Trust (PACA),www.pacific-assets.co.uk/PAT/Home,"23 St. Andrew Square Edinburgh, EH2 1BB United Kingdom",-,Capital Markets,Closed-End,investing
4002,4002,CAME,Camellia (CAME),www.camellia.plc.uk,"Linton Park Linton Maidstone, ME17 4AB United Kingdom",77221,Food Products,ORD,investing
4003,4003,GILDG,Guild Esports (GILDG),www.guildesports.com,"Craven House 16 Northumberland Avenue London, WC2N 5AP United Kingdom",21,Entertainment,ORD,investing
4004,4004,AFEN,AFC Energy Plc (AFEN),www.afcenergy.com,"Dunsfold Park Unit 71.4 Stovolds Hill Cranleigh, GU6 8TB United Kingdom",30,Electrical Equipment,ORD,investing
4005,4005,NESI,New Star Investment Trust PLC (NESI),www.nsitplc.com,"1 Knightsbridge Green London, SW1X 7QA United Kingdom",-,Capital Markets,Closed-End,investing
4006,4006,MOTR,Motorpoint Group PLC (MOTR),www.motorpointplc.com,"Salisbury House Stephensons Way Wyvern Business Park Chaddesden Derby, DE21 6LY United Kingdom",769,Specialty Retail,ORD,investing
4007,4007,WAND,Wandisco Plc (WAND),www.wandisco.com,"Castle House 1-13 Angel Street Sheffield, S3 8LN United Kingdom",187,Software,ORD,investing
4008,4008,OBD,Oxford Biodynamics PLC (OBD),www.oxfordbiodynamics.com,"3140 Rowan Place John Smith Drive Oxford Business Park South Oxford, OX4 2WB United Kingdom",37,Life Sciences Tools & Services,ORD,investing
4009,4009,SAE,Atlantis Resources Ltd (SAE),www.simecatlantis.com,"Edinburgh Quay 2 4th Floor 139 Fountainbridge Edinburgh, EH3 9QG United Kingdom",96,Electrical Equipment,ORD,investing
4010,4010,EPWN,Epwin Group PLC (EPWN),www.epwin.co.uk,"1b Stratford Court Cranmore Boulevard Solihull, B90 4QT United Kingdom",2030,Building Products,ORD,investing
4011,4011,FCAP,finnCap Group PLC (FCAP),www.finncap.com,"1 Bartholomew Close London, EC1A 7BL United Kingdom",151,Capital Markets,ORD,investing
4012,4012,BSRT,Baker Steel Resources Trust (BSRT),www.bakersteelresourcestrust.com,"86 Jermyn Street London, SW1Y 6JD United Kingdom",-,Capital Markets,ORD,investing
4013,4013,VELD,Van De Velde (VELD),www.vandevelde.eu,"Lageweg 4 Schellebelle, 9260 Belgium",1500,"Textiles, Apparel & Luxury Goods",ORD,investing
4014,4014,DDDD,4D Pharma PLC (DDDD),www.4dpharmaplc.com,"9 Bond Court 5th Floor Leeds, LS1 2JZ United Kingdom",92,Pharmaceuticals,ORD,investing
4015,4015,VAREV,Various Eateries Plc (VAREV),www.variouseateries.co.uk,"20 St. Thomas Street Runway East London, SE1 9RS United Kingdom",506,"Hotels, Restaurants & Leisure",ORD,investing
4016,4016,RCN,Redcentric (RCN),www.redcentricplc.com,"Central House Beckwith Knowle Harrogate, HG3 1UG United Kingdom",399,IT Services,ORD,investing
4017,4017,HYG,Seneca Growth Capital VCT PLC (HYG),www.senecavct.co.uk,"12 The Parks Haydock Newton-Le-Willows, WA12 0JQ United Kingdom",3,Capital Markets,ORD,investing
4018,4018,CNIC,CentralNic Group Plc (CNIC),www.centralnicgroup.com,"Saddlers House 4th Floor 44 Gutter Lane London, EC2V 6BR United Kingdom",569,IT Services,ORD,investing
4019,4019,BGCG,Baillie Gifford China Growth Trust PLC (BGCG),www.witanpacific.com,"Four Embarcadero Center Suite 550 San Francisco, 94111 United States",-,Capital Markets,Closed-End,investing
4020,4020,IIT,Independent Investment Trust PLC (IIT),www.independentinvestmenttrust.co.uk,"17 Dublin Street Edinburgh, EH1 3PG United Kingdom",2,Capital Markets,ORD,investing
4021,4021,BLP,Blue Planet Investment Trust PLC (BLP),www.blueplanet.eu/index.133.html,"18A Locker Street Sliema, 3124 Malta",-,Capital Markets,Closed-End,investing
4022,4022,ASITA,Aberforth Split Level Income Trust PLC (ASITA),www.aberforth.co.uk,"14 Melville Street Edinburgh, EH3 7NS United Kingdom",-,Capital Markets,ORD,investing
4023,4023,GETB,GetBusy PLC (GETB),www.getbusy.com,"Unity Campus Suite 8, The Works 20 West Street Pampisford Cambridge, CB22 3FT United Kingdom",136,Software,ORD,investing
4024,4024,AFHP,AFH Financial Group PLC (AFHP),www.afhwm.co.uk,"AFH House Buntsford Drive Stoke Health Bromsgrove, B60 4JE United Kingdom",-,Capital Markets,ORD,investing
4025,4025,MASTM,Mast Energy Developments PLC (MASTM),www.med.energy,"55 Ludgate Hill London, EC4M 7JW United Kingdom",-,Electric Utilities,ORD,investing
4026,4026,GPH,Global Ports Holding PLC (GPH),www.globalportsholding.com,"Büyükdere Cad. No:193 Levent 193 Plaza Giris kat Sisli Istanbul, 34394 Turkey",495,Transportation Infrastructure,ORD,investing
4027,4027,XPS,XPS Pensions Group PLC (XPS),www.xpsgroup.com,"Phoenix House 1 Station Hill Reading, RG1 1NB United Kingdom",1325,Capital Markets,ORD,investing
4028,4028,CLXC,Calnex Solutions Plc (CLXC),www.calnexsol.com,"Oracle Campus Linlithgow, EH49 7LR United Kingdom",113,Communications Equipment,ORD,investing
4029,4029,CATC,CATCo Reinsurance Opportunities Fund Ltd (CATC),www.catcoreoppsfund.com/pages/fund_overview_and_investment_objective,"Hamilton, Bermuda",-,Capital Markets,Closed-End,investing
4030,4030,RESIR,Residential Secure Income PLC (RESIR),www.resi-reit.com,"The Pavilions Bridgwater Road Bristol, BS13 8FD United Kingdom",-,Equity Real Estate Investment Trusts (REITs),ORD,investing
4031,4031,TRU,Trufin PLC (TRU),trufin.com,"48 Warwick Street London, W1B 5AW United Kingdom",152,Diversified Financial Services,ORD,investing
4032,4032,JAGIJ,JPMorgan Asian Investment Trust (JAGIJ),am.jpmorgan.co.uk/investment-trusts/trusts/asian-jpm-it.aspx?isin=GB0001320778,"20 Finsbury Street Finsbury Dials Hauptsitz London, EC2Y 9AQ United Kingdom",-,Capital Markets,ORD,investing
4033,4033,MTPH,Midatech Pharma PLC (MTPH),www.midatechpharma.com,"Oddfellows House 19 Newport Road Cardiff, CF24 0AA United Kingdom",18,Biotechnology,ORD,investing
4034,4034,GENL,Genel Energy Plc (GENL),www.genelenergy.com,"36 Broadway Fifth Floor Victoria London, SW1H 0BH United Kingdom",127,"Oil, Gas & Consumable Fuels",ORD,investing
4035,4035,SKLS,Skillcast Group PLC (SKLS),www.skillcast.com,"80 Leadenhall Street London, EC3A 3DH United Kingdom",-,Diversified Consumer Services,ORD,investing
4036,4036,SAAS,Microlise Group PLC (SAAS),www.microlise.com,"Farrington Way Eastwood Nottingham, NG16 3AG United Kingdom",613,Software,ORD,investing
4037,4037,SURS,Sureserve Group PLC (SURS),www.sureservegroup.co.uk,"Yardley Business Park Unit 1 Luckyn Lane Basildon, SS14 3BZ United Kingdom",2299,Commercial Services & Supplies,ORD,investing
4038,4038,IGAS,IGas Energy PLC (IGAS),www.igasplc.com,"Welton Gathering Centre Barfield Lane off Wragby Road Sudbrooke Lincoln, LN2 2QX United Kingdom",143,"Oil, Gas & Consumable Fuels",ORD,investing
4039,4039,CHCH,Churchill China (CHCH),www.churchill1795.com,"No.1 Marlborough Way Tunstall Stoke-On-Trent, ST6 5NZ United Kingdom",693,Household Durables,ORD,investing
4040,4040,RCDO,Ricardo (RCDO),www.ricardo.com,"Shoreham By Sea, BN43 5FG United Kingdom",2784,Business Services,ORD,investing
4041,4041,DNK,Danakali Ltd (DNK),www.danakali.com.au,"2A /300 Fitzgerald Street Level 1 Perth, 6006 Australia",6,Chemicals,ORD,investing
4042,4042,MAVT,Momentum MultiAsset Value Trust PLC (MAVT),www.senecaim.com/sigt,"12 The Parks Haydock Saint Helens, WA12 0JQ United Kingdom",-,Capital Markets,ORD,investing
4043,4043,VEN2,Ventus 2 VCT PLC (VEN2),www.ventusvct.com/ventus-2-vct-plc.aspx.html,"Berger House 36/38 Berkeley Square London, W1J 5AE United Kingdom",-,Capital Markets,ORD,investing
4044,4044,MPAC,MPAC Group PLC (MPAC),www.mpac-group.com,"Station Estate Station Road Tadcaster North Yorkshire, LS24 9SG United Kingdom",476,Machinery,ORD,investing
4045,4045,HHI,Henderson High Income Trust (HHI),www.henderson.com/ukpi/fund/160/henderson-high-income-trust-plc,"201 Bishopsgate London, EC2M 3AE United Kingdom",-,Capital Markets,Closed-End,investing
4046,4046,ARIX,Arix Bioscience PLC (ARIX),arixbioscience.com,"Duke Street House 50 Duke Street London, W1K 6JL United Kingdom",12,Capital Markets,ORD,investing
4047,4047,POLB,Poolbeg Pharma PLC (POLB),www.poolbegpharma.com,"Queen Mary BioEnterprises Innovation Centre 42 New Road London, E1 2AX United Kingdom",-,Pharmaceuticals,ORD,investing
4048,4048,RECIV,Real Estate Credit Investments Ltd (RECIV),www.recreditinvest.com,"Stornoway House 13 Cleveland Row London, SW1A 1HD United Kingdom",-,Thrifts & Mortgage Finance,ORD,investing
4049,4049,UJO,Union Jack Oil plc (UJO),unionjackoil.com,"6 Charlotte Street Bath, BA1 2NE United Kingdom",4,"Oil, Gas & Consumable Fuels",ORD,investing
4050,4050,PNIG,Pennant International Group (PNIG),www.pennantplc.co.uk,"Pennant Court Staverton Technology Park Cheltenham, GL51 6TL United Kingdom",152,Aerospace & Defense,ORD,investing
4051,4051,CRC,Circle Property PLC (CRC),www.circleproperty.co.uk,"Standard Bank House 3rd Floor 47-49 La Motte Street Saint Helier, JE2 4SZ Jersey",-,Real Estate Management & Development,ORD,investing
4052,4052,VTA,Volta Finance Ltd (VTA),www.voltafinance.com,"Tour Majunga La Défense 6 Place de la Pyramide Puteaux Paris, 92800 France",-,Capital Markets,ORD,investing
4053,4053,MTWL,Mattioli Woods (MTWL),www.mattioliwoods.com,"1 New Walk Place Leicester, LE1 6RU United Kingdom",663,Capital Markets,ORD,investing
4054,4054,WBI,Woodbois Ltd (WBI),www.woodbois.com,"118 Piccadilly Mayfair London, W1J 7NW United Kingdom",260,Paper & Forest Products,ORD,investing
4055,4055,PBEE,Pensionbee Group PLC (PBEE),www.pensionbee.com,"City Place House 55 Basinghall Street London, EC2V 5DX United Kingdom",102,Capital Markets,ORD,investing
4056,4056,BIDS,Bidstack Group PLC (BIDS),bidstackgroup.com,"201 Temple Chambers 3-7 Temple Avenue London, EC4Y 0DT United Kingdom",69,Media,ORD,investing
4057,4057,CODE,Northcoders Group PLC (CODE),www.northcodersgroup.com,"Manchester Technology Centre 103 Oxford Road Manchester, M1 7ED United Kingdom",-,Diversified Consumer Services,ORD,investing
4058,4058,PPTC,President Energy Plc (PPTC),www.presidentenergyplc.com,"Carrwood Park Selby Road Leeds, LS15 4LG United Kingdom",63,"Oil, Gas & Consumable Fuels",ORD,investing
4059,4059,EQTE,EQTEC PLC (EQTE),www.eqtec.com,"Building 1000 City Gate Mahon Cork, T12 W7CV Ireland",13,Machinery,ORD,investing
4060,4060,ZIN,Zinc Media Group (ZIN),www.zincmedia.com,"17 Dominion Street 13th Floor Bressenden Place London, EC2M 2EF United Kingdom",168,Entertainment,ORD,investing
4061,4061,BARV,Baronsmead Venture Trust PLC (BARV),www.baronsmeadvcts.co.uk/page/88/Baronsmead-Venture-Trust-formerly-Baronsmead-VCT-2-.htm,"80 Cheapside London, EC2V 6EE United Kingdom",-,Capital Markets,Closed-End,investing
4062,4062,TSLT,Thinksmart Ltd (TSLT),www.thinksmartworld.com,"531 Hay Street Suite 5 Subiaco, 6008 Australia",-,Consumer Finance,ORD,investing
4063,4063,SPRSP,Springfield Properties PLC (SPRSP),www.springfield.co.uk,"Alexander Fleming House 8 Southfield Drive Elgin, IV30 6GR United Kingdom",603,Household Durables,ORD,investing
4064,4064,SDIS,SDI Group PLC (SDIS),www.thesdigroup.net,"Beacon House Nuffield Road Cambridge, CB4 1TF United Kingdom",300,"Electronic Equipment, Instruments & Components",ORD,investing
4065,4065,OGN,Origin Enterprises Plc (OGN),www.originenterprises.com,"4-6 Riverwalk Citywest Business Campus Dublin, 24 Ireland",2641,Food Products,ORD,investing
4066,4066,LGRS,Loungers PLC (LGRS),www.loungers.co.uk,"26 Baldwin Street Bristol, BS1 1SE United Kingdom",2273,"Hotels, Restaurants & Leisure",ORD,investing
4067,4067,KIST,Kistos PLC (KIST),www.kistosplc.com,"107 Cheapside 9th Floor London, EC2V 6DN United Kingdom",-,"Oil, Gas & Consumable Fuels",ORD,investing
4068,4068,CAMBA,Cambria Automobiles Plc (CAMBA),www.cambriaautomobilesplc.com,"Swindon Motor Park Dorcan Way Swindon, SN3 3RA United Kingdom",1014,Specialty Retail,ORD,investing
4069,4069,AXL,Arrow Exploration Corp (AXL),www.arrowexploration.ca,"1430, 333 – 11th Avenue SW Suite 1430 Calgary, T2R 1L9 Canada",-,"Oil, Gas & Consumable Fuels",ORD,investing
4070,4070,NBI,Northbridge Industrial Services (NBI),www.northbridgegroup.co.uk,"Second Avenue Centrum 100 Burton Upon Trent, DE14 2WF United Kingdom",179,Electrical Equipment,ORD,investing
4071,4071,SDRY,Superdry PLC (SDRY),corporate.superdry.com,"The Runnings Unit 60 Cheltenham, GL51 9NW United Kingdom",3782,Specialty Retail,ORD,investing
4072,4072,ZTF,Zotefoams PLC (ZTF),www.zotefoams.com,"675 Mitcham Road Croydon, CR9 3AL United Kingdom",551,Chemicals,ORD,investing
4073,4073,TLY,Totally PLC (TLY),www.totallyplc.com,"Cardinal Square West 10 Nottingham Road Derby, DE1 3QT United Kingdom",1828,Health Care Providers & Services,ORD,investing
4074,4074,GEECq,Great Eastern Energy Corporation Ltd DRC (GEECq),www.geecl.com,"Signature Towers - A 14th Floor South City NH-8 Gurugram, 122001 India",-,"Oil, Gas & Consumable Fuels",DRC,investing
4075,4075,VIC,Victorian Plumbing Group PLC (VIC),www.victorianplumbingplc.com,"22 Grimrod Place Skelmersdale, WN8 9UU United Kingdom",534,Internet & Direct Marketing Retail,ORD,investing
4076,4076,ARTL,Alpha Real Trust Ltd (ARTL),www.alpharealtrustlimited.com,"338 Euston Road London, NW1 3BG United Kingdom",100,Capital Markets,ORD,investing
4077,4077,GYM,GYM Ltd (GYM),www.tggplc.com,"OneCroydon 5th Floor 12-16 Addiscombe Road Croydon, CR0 0XT United Kingdom",1336,"Hotels, Restaurants & Leisure",ORD,investing
4078,4078,AUTGA,Autins Group PLC (AUTGA),www.autins.com,"Central Point One Central Park Drive Rugby, CV23 0WE United Kingdom",187,Auto Components,ORD,investing
4079,4079,ANEA,Anglo-Eastern Plantations (ANEA),www.angloeastern.co.uk,"Quadrant House 6th Floor 4 Thomas More Square London, E1W 1YW United Kingdom",16553,Food Products,ORD,investing
4080,4080,CMET,Capital Metals PLC (CMET),capitalmetals.com,"15 Ingestre Place Suite 1 London, W1F 0DU United Kingdom",13,Food Products,ORD,investing
4081,4081,SERE,Schroder European Real Estate PLC (SERE),www.schroders.com,"1 London Wall Place London, EC2Y 5AU United Kingdom",1,Equity Real Estate Investment Trusts (REITs),ORD,investing
4082,4082,TMTI,TMT Investments PLC (TMTI),www.tmtinvestments.com,"13 Castle Street Saint Helier, JE1 1ES Jersey",7,Capital Markets,ORD,investing
4083,4083,BRMS,Braemar Shipping Services Plc (BRMS),www.braemar.com,"One Strand Trafalgar Square London, WC2N 5HR United Kingdom",540,Transportation Infrastructure,ORD,investing
4084,4084,WIL,Wilmington PLC (WIL),wilmingtonplc.com,"10 Whitechapel High Street London, E1 8QS United Kingdom",835,Professional Services,ORD,investing
4085,4085,RQE,ReNeuron Group PLC (RQE),www.reneuron.com,"Pencoed Business Park Pencoed, CF35 5HY United Kingdom",-,Biotechnology,ORD,investing
4086,4086,PCF,PCF Group plc (PCF),pcf.bank/investors,"Pinners Hall 105-108 Old Broad Street London, EC2N 1ER United Kingdom",110,Consumer Finance,ORD,investing
4087,4087,RHM,Round Hill Music Royalty Fund LP (RHM),www.roundhillmusicroyaltyfund.com,"Dorey Court Ground Floor Admiral Park Saint Peter Port, GY1 2HT Guernsey",-,Capital Markets,ORD,investing
4088,4088,PGH,Personal Group Holdings PLC (PGH),www.personalgroup.com,"John Ormond House 899 Silbury Boulevard Central Milton Keynes Milton Keynes, MK9 3XL United Kingdom",224,Insurance,ORD,investing
4089,4089,MBO,Mobilityone Ltd (MBO),www.mobilityone.com.my,"2-3, Incubator 2 Technology Park Malaysia Bukit Jalil Kuala Lumpur, 57000 Malaysia",120,Software,ORD,investing
4090,4090,LAM,Lamprell Plc (LAM),www.lamprell.com,"Jebel Ali Free Zone Dubai, United Arab Emirates",5000,Energy Equipment & Services,ORD,investing
4091,4091,APF,Anglo Pacific Group (APF),www.anglopacificgroup.com,"1 Savile Row London, W1S 3JR United Kingdom",9,Metals & Mining,ORD,investing
4092,4092,OHG,One Heritage Group PLC (OHG),www.oneheritageplc.com,"80 Mosley Street Manchester, M2 3FX United Kingdom",20,Real Estate Management & Development,ORD,investing
4093,4093,CINE,Cineworld Group (CINE),www.cineworldplc.com,"Vantage London 8th Floor Great West Road Brentford, TW8 9AG United Kingdom",30432,Entertainment,ORD,investing
4094,4094,CGL,Castelnau Group Ltd (CGL),www.castelnaugroup.com,"Les Banques Trafalgar Court Les Banques PO Box 255 Saint Peter Port, GY1 3QL Guernsey",-,Capital Markets,ORD,investing
4095,4095,TMI,Taylor Maritime Investments Ltd (TMI),www.taylormaritimeinvestments.com,"Sarnia House Le Truchot Saint Peter Port, GY1 1GR Guernsey",-,Capital Markets,ORD,investing
4096,4096,ATM,AfriTin Mining Ltd (ATM),www.afritinmining.com,"Oak House PO Box 282 Hirzel Street Saint Peter Port, GY1 3RH Guernsey",108,Metals & Mining,ORD,investing
4097,4097,ORCP,Oracle Coalfields Plc (ORCP),www.oraclepower.co.uk,"Tennyson House Cambridge Business Park Cambridge, CB4 0WZ United Kingdom",8,"Oil, Gas & Consumable Fuels",ORD,investing
4098,4098,TEEC,Triple Point Energy Efficiency Infra (TEEC),www.tpenergyefficiency.com,"1 King William Street London, EC4N 7AF United Kingdom",-,Commercial Services & Supplies,ORD,investing
4099,4099,SYS,SysGroup PLC (SYS),www.sysgroup.com,"Walker House Exchange Flags Liverpool, L2 3YL United Kingdom",116,IT Services,ORD,investing
4100,4100,DUKE,Duke Royalty Ltd (DUKE),www.dukeroyalty.com,"Fourth Floor, West Wing Trafalgar Court, Saint Peter Port Guernsey, GY1 2JA United Kingdom",-,Metals & Mining,ORD,investing
4101,4101,MCLSM,McColls Retail Group plc (MCLSM),www.mccollsplc.co.uk,"One London Road Ground Floor West Brentwood, CM14 4QW United Kingdom",6403,Food & Staples Retailing,ORD,investing
4102,4102,AUGM,Augmentum Fintech PLC (AUGM),www.augmentum.vc,"5-23 Old Street London, EC1V 9HL United Kingdom",-,Capital Markets,ORD,investing
4103,4103,ASCIA,Aberdeen Smaller Companies High Income Trust PLC (ASCIA),www.aberdeensmallercompanies.co.uk/itsmallercompanies,"10 Queens Terrace Aberdeen, AB10 1YG United Kingdom",-,Capital Markets,Closed-End,investing
4104,4104,FSTA,Fuller Smith & Turner (FSTA),www.fullers.co.uk,"Pier House 86-93 Strand-on-the-Green London, W4 3NN United Kingdom",3764,"Hotels, Restaurants & Leisure",ORD,investing
4105,4105,QTX,Quartix Holdings PLC (QTX),www.quartix.com,"Sheraton House Castle Park Cambridge, CB3 0AX United Kingdom",158,Software,ORD,investing
4106,4106,CRGT,Creightons PLC (CRGT),www.creightons.com,"1210 Lincoln Road Peterborough, PE4 6ND United Kingdom",549,Personal Products,ORD,investing
4107,4107,TAMT,Tatton Asset Management PLC (TAMT),www.tattonassetmanagement.com,"Paradigm House Lower Meadow Road Brooke Court Wilmslow, SK9 3ND United Kingdom",86,Capital Markets,ORD,investing
4108,4108,PIRI,Pires Investments PLC (PIRI),www.piresinvestments.com,"107 Cheapside 9th Floor London, EC2V 6DN United Kingdom",3,Capital Markets,ORD,investing
4109,4109,NAPS,Napster Group PLC (NAPS),napster.group,"The Lighthouse, 370 Gray's Inn Road London, WC1X 8BB United Kingdom",87,Software & Programming,ORD,investing
4110,4110,AATG,Albion Technology & General VCT PLC (AATG),www.albion.capital/investor-centre/our-funds/albion-technology-general-vct-plc,"1 Benjamin Street Farringdon London, EC1M 5QL United Kingdom",-,Capital Markets,ORD,investing
4111,4111,RSG,Resolute Mining Ltd (RSG),www.rml.com.au,"Australia Place Level 2 15-17 William Street Perth, 6000 Australia",1256,Metals & Mining,ORD,investing
4112,4112,PGOO,Proven Growth and Income Vct PLC (PGOO),www.provenvcts.co.uk/funds/dynamicfund/2,"55 Drury Lane Covent Garden London, WC2B 5SQ United Kingdom",5,Capital Markets,ORD,investing
4113,4113,SYS1,System1 Group PLC (SYS1),www.system1group.com,"52 Bedford Row Holborn London, WC1R 4LR United Kingdom",146,Media,ORD,investing
4114,4114,SIXH,600 Group (SIXH),www.600group.com,"Lowfields Way Lowfield Business Park Elland, HX5 9DA United Kingdom",189,Machinery,ORD,investing
4115,4115,BMTt,Braime Group PLC (BMTt),www.braimegroup.com,"Hunslet Road Leeds, LS10 1JZ United Kingdom",178,Trading Companies & Distributors,ORD,investing
4116,4116,LINV,Lendinvest PLC (LINV),corporate.lendinvest.com,"Two Fitzroy Place 8 Mortimer Street London, W1T 3JJ United Kingdom",181,Thrifts & Mortgage Finance,ORD,investing
4117,4117,UAI,U and I Group PLC (UAI),www.uandiplc.com,"7A Howick Place London, SW1P 1DZ United Kingdom",-,Real Estate Management & Development,ORD,investing
4118,4118,FEN,Frenkel Topping Group (FEN),www.frenkeltopping.co.uk,"Frenkel House 15 Carolina Way Salford Manchester, M50 2ZY United Kingdom",92,Capital Markets,ORD,investing
4119,4119,FRG,Firering Strategic Minerals Plc (FRG),www.fireringplc.com,"Immeuble Arc-en-ciel 2eme Etage Coin Av. Chardy et Boulevard Lagunaire Plateau, Abidjan 01 boite postale numero 3121 Abidjan, Ivory Coast",-,Metals & Mining,ORD,investing
4120,4120,CCPE,CVC Credit Partners European Opportunities Ltd ORD (CCPE),www.ccpeol.com/Default.htmx,"111 Strand London, WC2R 0AG United Kingdom",-,Capital Markets,ORD,investing
4121,4121,NEXSN,Nexus Infrastructure PLC (NEXSN),www.nexus-infrastructure.com,"Nexus Park Avenue East Skyline 120 Great Notley Braintree, CM77 7AL United Kingdom",818,Construction & Engineering,ORD,investing
4122,4122,MIG1,Maven Income And Growth Vct Plc (MIG1),www.mavencp.com/investors/venture-capital-trusts/maven-income-and-growth-vct-1,"Kintyre House 205 West George Street Glasgow, G2 2LW United Kingdom",-,Capital Markets,ORD,investing
4123,4123,MAUP,Etablissements Maurel et Prom SA (MAUP),www.maureletprom.fr,"51, rue d’Anjou Paris, 75008 France",519,"Oil, Gas & Consumable Fuels",ORD,investing
4124,4124,SSIT,Seraphim Space Investment Trust PLC (SSIT),www.seraphim.vc,"167 City Road London, EC1V 1AW United Kingdom",-,Capital Markets,ORD,investing
4125,4125,ORPH,Open Orphan PLC (ORPH),www.openorphan.com,"10-12 Alie Street 2nd Floor London, E1 8DE United Kingdom",179,Life Sciences Tools & Services,ORD,investing
4126,4126,TOU,Tlou Energy Ltd (TOU),tlouenergy.com,"210 Alice Street Brisbane, 4000 Australia",-,"Oil, Gas & Consumable Fuels",ORD,investing
4127,4127,HEFT,Henderson European Focus Trust Plc (HEFT),www.henderson.com/ukpi/fund/260/henderson-european-focus-trust-plc,"201 Bishopsgate London, EC2M 3AE United Kingdom",-,Capital Markets,Closed-End,investing
4128,4128,VEN,Ventus VCT PLC (VEN),www.ventusvct.com,"Berger House 36/38 Berkeley Square London, W1J 5AE United Kingdom",4,Capital Markets,ORD,investing
4129,4129,LOK,Lok’N Store Group (LOK),www.loknstore.co.uk,"112 Hawley Lane Farnborough, GU14 8JE United Kingdom",171,Real Estate Management & Development,ORD,investing
4130,4130,HOYE,Honye Financial Services Ltd (HOYE),www.honyefinance.com,"89 Nexus Way Camana Bay, KY1-9009 Cayman Islands",-,Capital Markets,ORD,investing
4131,4131,SPHN,Sopheon PLC (SPHN),www.sopheon.com,"Dorna House One 50 Guildford Road West End, GU24 9PW United Kingdom",169,Software,ORD,investing
4132,4132,AIREA,Alternative Income REIT PLC (AIREA),www.alternativeincomereit.com,"1 King William Street London, EC4N 7AF United Kingdom",-,Equity Real Estate Investment Trusts (REITs),REIT,investing
4133,4133,INSG,Insig Ai PLC (INSG),catenagroup.co.uk,"30 City Road London, EC1Y 2AB United Kingdom",113,Entertainment,ORD,investing
4134,4134,LIKE,Likewise Group PLC (LIKE),www.likewiseplc.com,"Unit 4, Radial Park Solihull Parkway Birmingham Business Park Solihull, B37 7YN United Kingdom",233,Distributors,ORD,investing
4135,4135,ETLNGq,Etalon Group (ETLNGq),www.etalongroup.com,"2-4 Capital Centre 9th Floor Arch. Makariou III Avenue Nicosia, 1065 Cyprus",4401,Real Estate Management & Development,DRC,investing
4136,4136,TRFT,Trifast (TRFT),www.trifast.com,"Trifast House Bellbrook Park Uckfield, TN22 1QW United Kingdom",1300,Machinery,ORD,investing
4137,4137,ESSF,Esso Societe Anonyme Francaise SA (ESSF),corporate.esso.fr,"5/6 Place de l’Iris Courbevoie, 92400 France",1746,"Oil, Gas & Consumable Fuels",ORD,investing
4138,4138,AGMA,Applied Graphene Materials Plc (AGMA),www.appliedgraphenematerials.com,"The Wilton Centre Wilton Redcar, TS10 4RF United Kingdom",30,Chemicals,ORD,investing
4139,4139,USFP,US Solar Fund PLC (USFP),www.ussolarfund.co.uk,"100 Pacific Highway Level 15 Sydney, 2060 Australia",-,Capital Markets,ORD,investing
4140,4140,CBX,Cellular Goods PLC (CBX),www.cellulargoods.co,"16 Great Queen Street 9th Floor London, WC2B 5DG United Kingdom",2,Personal Products,ORD,investing
4141,4141,CLCO,Cloudcoco Group PLC (CLCO),www.cloudcoco.co.uk,"5 Fleet Place Daresbury Office Village London, EC4M 7RD United Kingdom",-,IT Services,ORD,investing
4142,4142,I3E,I3 Energy PLC (I3E),www.i3.energy,"Westpoint House Prospect Road Arnhall Business Park Westhill, AB32 6FJ United Kingdom",20,"Oil, Gas & Consumable Fuels",ORD,investing
4143,4143,GMS,Gulf Marine Services PLC (GMS),www.gmsplc.com,"PO Box 46046 Abu Dhabi, United Arab Emirates",533,Energy Equipment & Services,ORD,investing
4144,4144,BGHL,Boussard and Gavaudan Holding Ltd (BGHL),www.bgholdingltd.com,"1 Vine Street London, W1J 0AH United Kingdom",-,Capital Markets,ORD,investing
4145,4145,XLM,XLMedia PLC (XLM),www.xlmedia.com,"6 Agias Marinas Street Germasogia Limassol, 4044 Cyprus",200,Interactive Media & Services,ORD,investing
4146,4146,PNS,Panther Securities P L C (PNS),www.pantherplc.com,"Unicorn House Station Close Potters Bar, EN6 1TL United Kingdom",21,Real Estate Management & Development,ORD,investing
4147,4147,PEBB,The Pebble Group PLC (PEBB),www.thepebblegroup.com,"Broadway House Trafford Wharf Road Trafford Park Manchester, M17 1DD United Kingdom",434,Media,ORD,investing
